id,시설명,parkId,운영,종교,필터,img분석,운영_old,개인단/부부단,관내/관외,제목,설명,가격
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,나무제거(그루당),1m 미만 및 이상으로 차등부과,30000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,석물이동설치 작업,(A형)이동설치작업,100000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,비석해체/재설치작업,(小中),150000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,석재향로小,석재향로小,150000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타(관리비),,,관리비평형,년간 관리비1평형 / 년간,190000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,각자작업친환경추가안치각자,,200000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,비석해체/재설치작업,大갓비석,200000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,석물이동설치 작업,(B형)이동설치작업,200000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물화병,(ea) (2ea),250000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,석물이동설치 작업,(C형)이동설치작업,300000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,개장정리비,"평형미만, 3평형미만, 형태별 차등부과",350000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,충관비,충관비,350000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,개장정리비,"평형이상, 3평형이상",500000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물상석(소),,550000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,개장정리비,"평형이상 원둘레, 6평형이상 원둘레",600000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물상석(중),,650000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물비석(소),시설물비석(소),650000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물향로석셋트,,700000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물비석(중),시설물비석(중),750000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물상석(대),시설물상석(대),950000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물비석(대),,1500000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물상석,"(고흥석.0)+부속, (고흥석3.0)+부속",1600000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,흙봉작업비,".5평형, 1.5평형",1900000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,흙봉작업비,"평형이상, 3평형이상",2200000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물춘일/장명등,시설물춘일/장명등,2200000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물갓비석세트,시설물갓비석세트,2300000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,흙봉작업비,.5평형~6평형 이상 대형(크기별상이~) 3.5평형~6평형 이상 대형(크기별상이~),2400000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,둘래석가사,둘래석가사,2500000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물용호망두,,2700000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,둘레석,"둘레석단, 둘레석2단",2800000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,둘레석,"단, 2단",3000000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,둘레석흑사각,둘레석흑사각,3300000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,둘레석아자형,둘레석아자형,3800000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,둘레석조각둘레석(무궁화),,4600000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,둘레석원형(기본형),,5600000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,둘레석좌청우백/무궁화(大)신형,,6000000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,둘레석원형(조각),,7200000
3,(재)삼덕공원묘원,3,사설,,"봉안당, 공원묘지",공원묘지,기타,,,시설물위사각돌뚜껑세트,"기본, 12",9900000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,경계석 설치비,"(M당)자제비, 운반 및 설치비용 포함, 부가세 포함",110000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,향로석,1개운반 및 설치비용 포함,330000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,개석 尺 및 3尺 운반 및 설치,"비용 포함, 부가세 포함",440000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,화병 조(2개),"운반 및 설치비용 포함, 부가세 포함",440000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,개장정리비,부가세 포함,1100000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,봉분작업비/봉수선,"(1평~2평)부가세 포함, 작업환경에 따라 추가비용 발생",1150000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,개장비,부가세 포함,1200000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,봉분작업비/봉수선(평~4평),"부가세 포함, 작업환경에 따라 추가비용 발생",1300000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,매장작업비부가세 포함,,1450000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,봉분작업비/봉수선,"(평~6평)/(5평~6평)부가세 포함, 작업환경에 따라 추가비용 발생",1450000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,혼유석(상석),".3尺, 부가세 포함 / 2.3尺, 부가세 포함",2200000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,신도비,".5尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함, 2.5尺각자비 별도",2200000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,석곽/석관,부가세 포함,2200000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,혼유석(상석),"(.5尺)부가세 포함, (2.5尺)부가세 포함",2750000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,오석혼유석(상석),"(.3尺)부가세 포함, (2.3尺)부가세 포함",2750000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,와비 .5尺각자비,"별도, 운반 및 설치비용 포함, 부가세 포함",2750000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,혼유석(상석),"(.7尺)부가세 포함, (2.7尺)부가세 포함",3300000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,오석혼유석(상석),(.5尺)부가세 포함 (2.5尺)부가세 포함,3300000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,신도비,".7尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함",3300000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,와비 2.7尺각자비,"별도, 운반 및 설치비용 포함, 부가세 포함",3300000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,오석혼유석(상석),(.7尺)부가세 포함 (2.7尺)부가세 포함,3960000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,(매장)단묘 둘레석,"(리모델링)석물비용 및 설치비용 포함, 부가세 포함",4400000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,단묘 일반 둘레석(리모델링),"(매장) 석물비용 및 설치비용 포함, 부가세 포함",8800000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,위형 평장묘(리모델링),"화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함",11800000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,위형 평장묘(리모델링),"화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함",14000000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,위형 평장묘(리모델링),"화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함",16200000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,(매장)단묘 고급 둘레석,"(리모델링)석물비용 및 설치비용 포함, 부가세 포함",16500000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,위형 평장묘(리모델링),"화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함",18400000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,일반매장묘(.5평),"묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",22520000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,일반매장묘(평),"묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",32400000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,일반매장묘(평),"묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",40500000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,사용료,1평/30년 기준,49500000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,부부단,,부부매장묘(평),"묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",75440000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,고급매장묘(평),"묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",88860000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,부부단,,부부매장묘(평),"묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",105760000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,부부단,,부부매장묘(평),"묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",121560000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,고급매장묘(4평),"묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",140300000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,공원묘지,,,고급매장묘(4평),"묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",162700000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,봉안당,,,안치작업비,(평장.봉안)부가세 포함,900000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,봉안당,,,위형 봉안묘(리모델링),"화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함",14000000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,봉안당,,,위형 봉안묘(리모델링),"화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함",16200000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,봉안당,,,위형 봉안묘(리모델링),"화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함",18400000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,봉안당,,,위형 봉안묘(리모델링),"화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함",21700000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,봉안당,,,봉안/평장묘,"(평/1평) 묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",23200000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,봉안당,,,위형 봉안묘(리모델링),"화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함",25000000
4,재단법인울산공원묘원,4,사설,,"공원묘지, 봉안당",공원묘지,봉안당,,,봉안/평장묘,"(.5평), (1.5평), 묘지사용료, 5년 관리비, 매장작업비, 봉분작업비, 석물비용 포함(위치에 따라 추가금 발생), 부가세 포함",25600000
