ID,시설명,기관,분류 1,분류 2,분류 3,항목명 1(대표),항목명 2(상세),비고/설명,가격
"520","수불사추모공원","공설","기타","개인단","","","층 로얄관 개인단 측면 7단관리비-(5년) 일시 납 : 300,000원5,000,0001","2층 로얄관 개인단 측면 7단관리비-(5년) 일시 납 : 300,000원5,000,0001",50000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 3단관리비-(5년) 일시 납 : 300,000원5,500,0001","1층 프리미엄관 일반실 3단관리비-(5년) 일시 납 : 300,000원5,500,0001",55000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 7단관리비-(5년) 일시 납 : 300,000원5,500,0001","1층 프리미엄관 일반실 7단관리비-(5년) 일시 납 : 300,000원5,500,0001",55000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 2단관리비-(5년) 일시 납 : 300,000원5,500,0001","1층 프리미엄관 고급실 2단관리비-(5년) 일시 납 : 300,000원5,500,0001",55000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 8단관리비-(5년) 일시 납 : 300,000원5,500,0001","1층 프리미엄관 고급실 8단관리비-(5년) 일시 납 : 300,000원5,500,0001",55000001
"520","수불사추모공원","공설","기타","개인단","","","층 로얄관 개인단 전면 3단관리비-(5년) 일시 납 : 300,000원5,500,0001","2층 로얄관 개인단 전면 3단관리비-(5년) 일시 납 : 300,000원5,500,0001",55000001
"520","수불사추모공원","공설","기타","개인단","","","층 로얄관 개인단 전면 7단관리비-(5년) 일시 납 : 300,000원5,500,0001","2층 로얄관 개인단 전면 7단관리비-(5년) 일시 납 : 300,000원5,500,0001",55000001
"520","수불사추모공원","공설","기타","개인단","","","층 로얄관 개인단 측면 4단관리비-(5년) 일시 납 : 300,000원6,000,0001","2층 로얄관 개인단 측면 4단관리비-(5년) 일시 납 : 300,000원6,000,0001",60000001
"520","수불사추모공원","공설","기타","개인단","","","층 로얄관 개인단 측면 6단관리비-(5년) 일시 납 : 300,000원6,000,0001","2층 로얄관 개인단 측면 6단관리비-(5년) 일시 납 : 300,000원6,000,0001",60000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 측면 1단(좌, 우)관리비-(5년) 일시 납 : 600,000원6,000,0001","2층 로얄관 부부단 측면 1단(좌, 우)관리비-(5년) 일시 납 : 600,000원6,000,0001",60000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 4단관리비-(5년) 일시 납 : 300,000원6,500,0001","1층 프리미엄관 일반실 4단관리비-(5년) 일시 납 : 300,000원6,500,0001",65000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 6단관리비-(5년) 일시 납 : 300,000원6,500,0001","1층 프리미엄관 일반실 6단관리비-(5년) 일시 납 : 300,000원6,500,0001",65000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 3단관리비-(5년) 일시 납 : 300,000원6,500,0001","1층 프리미엄관 고급실 3단관리비-(5년) 일시 납 : 300,000원6,500,0001",65000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 7단관리비-(5년) 일시 납 : 300,000원6,500,0001","1층 프리미엄관 고급실 7단관리비-(5년) 일시 납 : 300,000원6,500,0001",65000001
"520","수불사추모공원","공설","기타","개인단","","","층 로얄관 개인단 전면 4단관리비-(5년) 일시 납 : 300,000원6,500,0001","2층 로얄관 개인단 전면 4단관리비-(5년) 일시 납 : 300,000원6,500,0001",65000001
"520","수불사추모공원","공설","기타","개인단","","","층 로얄관 개인단 전면 6단관리비-(5년) 일시 납 : 300,000원6,500,0001","2층 로얄관 개인단 전면 6단관리비-(5년) 일시 납 : 300,000원6,500,0001",65000001
"520","수불사추모공원","공설","기타","개인단","","","층 로얄관 개인단 측면 5단관리비-(5년) 일시 납 : 300,000원6,500,0001","2층 로얄관 개인단 측면 5단관리비-(5년) 일시 납 : 300,000원6,500,0001",65000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 1단 (좌, 우)관리비-(5년) 일시 납 : 600,000원7,000,0001","1층 프리미엄관 일반실 1단 (좌, 우)관리비-(5년) 일시 납 : 600,000원7,000,0001",70000001
"520","수불사추모공원","공설","기타","개인단","","","층 로얄관 개인단 전면 5단관리비-(5년) 일시 납 : 300,000원7,000,0001","2층 로얄관 개인단 전면 5단관리비-(5년) 일시 납 : 300,000원7,000,0001",70000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 전면 1단(좌, 우)관리비-(5년) 일시 납 : 600,000원7,000,0001","2층 로얄관 부부단 전면 1단(좌, 우)관리비-(5년) 일시 납 : 600,000원7,000,0001",70000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 5단관리비-(5년) 일시 납 : 300,000원7,500,0001","1층 프리미엄관 일반실 5단관리비-(5년) 일시 납 : 300,000원7,500,0001",75000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 4단관리비-(5년) 일시 납 : 300,000원7,500,0001","1층 프리미엄관 고급실 4단관리비-(5년) 일시 납 : 300,000원7,500,0001",75000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 6단관리비-(5년) 일시 납 : 300,000원7,500,0001","1층 프리미엄관 고급실 6단관리비-(5년) 일시 납 : 300,000원7,500,0001",75000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 측면 2단(좌, 우)관리비-(5년) 일시 납 : 600,000원8,000,0001","2층 로얄관 부부단 측면 2단(좌, 우)관리비-(5년) 일시 납 : 600,000원8,000,0001",80000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 측면 8단(좌, 우)관리비-(5년) 일시 납 : 600,000원8,000,0001","2층 로얄관 부부단 측면 8단(좌, 우)관리비-(5년) 일시 납 : 600,000원8,000,0001",80000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 5단관리비-(5년) 일시 납 : 300,000원8,500,0001","1층 프리미엄관 고급실 5단관리비-(5년) 일시 납 : 300,000원8,500,0001",85000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 2단 (좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001","1층 프리미엄관 일반실 2단 (좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001",90000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 8단 (좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001","1층 프리미엄관 일반실 8단 (좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001",90000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 1단 (좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001","1층 프리미엄관 고급실 1단 (좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001",90000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 전면 2단(좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001","2층 로얄관 부부단 전면 2단(좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001",90000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 전면 8단(좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001","2층 로얄관 부부단 전면 8단(좌, 우)관리비-(5년) 일시 납 : 600,000원9,000,0001",90000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 측면 3단(좌, 우)관리비-(5년) 일시 납 : 600,000원10,000,0001","2층 로얄관 부부단 측면 3단(좌, 우)관리비-(5년) 일시 납 : 600,000원10,000,0001",100000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 측면 7단(좌, 우)관리비-(5년) 일시 납 : 600,000원10,000,0001","2층 로얄관 부부단 측면 7단(좌, 우)관리비-(5년) 일시 납 : 600,000원10,000,0001",100000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 3단 (좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001","1층 프리미엄관 일반실 3단 (좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001",110000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 7단 (좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001","1층 프리미엄관 일반실 7단 (좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001",110000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 2단 (좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001","1층 프리미엄관 고급실 2단 (좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001",110000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 8단 (좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001","1층 프리미엄관 고급실 8단 (좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001",110000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 전면 3단(좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001","2층 로얄관 부부단 전면 3단(좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001",110000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 전면 7단(좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001","2층 로얄관 부부단 전면 7단(좌, 우)관리비-(5년) 일시 납 : 600,000원11,000,0001",110000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 측면 4단(좌, 우)관리비-(5년) 일시 납 : 600,000원12,000,0001","2층 로얄관 부부단 측면 4단(좌, 우)관리비-(5년) 일시 납 : 600,000원12,000,0001",120000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 측면 6단(좌, 우)관리비-(5년) 일시 납 : 600,000원12,000,0001","2층 로얄관 부부단 측면 6단(좌, 우)관리비-(5년) 일시 납 : 600,000원12,000,0001",120000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 4단 (좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001","1층 프리미엄관 일반실 4단 (좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001",130000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 6단 (좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001","1층 프리미엄관 일반실 6단 (좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001",130000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 3단 (좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001","1층 프리미엄관 고급실 3단 (좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001",130000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 7단 (좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001","1층 프리미엄관 고급실 7단 (좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001",130000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 측면 5단(좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001","2층 로얄관 부부단 측면 5단(좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001",130000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 전면 4단(좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001","2층 로얄관 부부단 전면 4단(좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001",130000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 전면 6단(좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001","2층 로얄관 부부단 전면 6단(좌, 우)관리비-(5년) 일시 납 : 600,000원13,000,0001",130000001
"520","수불사추모공원","공설","기타","부부단","","","층 로얄관 부부단 전면 5단(좌, 우)관리비-(5년) 일시 납 : 600,000원14,000,0001","2층 로얄관 부부단 전면 5단(좌, 우)관리비-(5년) 일시 납 : 600,000원14,000,0001",140000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 일반실 5 (좌, 우)관리비-(5년) 일시 납 : 600,000원15,000,0001","1층 프리미엄관 일반실 5 (좌, 우)관리비-(5년) 일시 납 : 600,000원15,000,0001",150000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 4단 (좌, 우)관리비-(5년) 일시 납 : 600,000원15,000,0001","1층 프리미엄관 고급실 4단 (좌, 우)관리비-(5년) 일시 납 : 600,000원15,000,0001",150000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 6단 (좌, 우)관리비-(5년) 일시 납 : 600,000원15,000,0001","1층 프리미엄관 고급실 6단 (좌, 우)관리비-(5년) 일시 납 : 600,000원15,000,0001",150000001
"520","수불사추모공원","공설","기타","","","","층 프리미엄관 고급실 5단 (좌, 우)관리비-(5년) 일시 납 : 600,000원17,000,0001","1층 프리미엄관 고급실 5단 (좌, 우)관리비-(5년) 일시 납 : 600,000원17,000,0001",170000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 년 임대 개인단관리비 : 5만원/1구당, 5년 선납250,0001","지하 15년 임대 개인단관리비 : 5만원/1구당, 5년 선납250,0001",2500001
"521","(재)용인추모원","사설","기타","","","","지하 디럭스_ 관리비관리비 : 만원/1구당, 5년 선납250,0001","지하 디럭스_ 관리비관리비 : 5만원/1구당, 5년 선납250,0001",2500001
"521","(재)용인추모원","사설","기타","","","","층 럭셔리 _ 관리비관리비 : 5만원/1구당, 5년 선납250,0001","1층 럭셔리 _ 관리비관리비 : 5만원/1구당, 5년 선납250,0001",2500001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단_관리비관리비 : 6만원/1구당, 5년 선납250,0001","3층 프리미엄 가족단_관리비관리비 : 6만원/1구당, 5년 선납250,0001",2500001
"521","(재)용인추모원","사설","기타","","","","층 프리미엄_관리비관리비 : 6만원/1구당, 5년 선납300,0001","2층 프리미엄_관리비관리비 : 6만원/1구당, 5년 선납300,0001",3000001
"521","(재)용인추모원","사설","기타","","","","층 유니크_관리비관리비 : 70만원 ( 5년 선납)350,0001","1층 유니크_관리비관리비 : 70만원 ( 5년 선납)350,0001",3500001
"521","(재)용인추모원","사설","기타","개인단","","","지하 년 임대 개인단사용료 : 1/9단(최저/고단)400,0001","지하 15년 임대 개인단사용료 : 1/9단(최저/고단)400,0001",4000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 년 임대 개인단사용료 : 2/8단800,0001","지하 15년 임대 개인단사용료 : 2/8단800,0001",8000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 년 임대 개인단사용료 : 3단1,200,0001","지하 15년 임대 개인단사용료 : 3단1,200,0001",12000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 년 임대 개인단사용료 : 7단1,300,0001","지하 15년 임대 개인단사용료 : 7단1,300,0001",13000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 년 임대 개인단사용료 : 4단1,400,0001","지하 15년 임대 개인단사용료 : 4단1,400,0001",14000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 년 임대 개인단사용료 : 5/6단1,500,0001","지하 15년 임대 개인단사용료 : 5/6단1,500,0001",15000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 디럭스 개인단사용료 : 단1,800,0001","지하 디럭스 개인단사용료 : 9단1,800,0001",18000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 디럭스 개인단사용료 : /8단2,500,0001","지하 디럭스 개인단사용료 : 1/8단2,500,0001",25000001
"521","(재)용인추모원","사설","기타","","","","/3층 럭셔리_관리비관리비 : 5만원/1구당, 5년 선납2,500,0001","2/3층 럭셔리_관리비관리비 : 5만원/1구당, 5년 선납2,500,0001",25000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 디럭스 개인단사용료 : 단3,000,0001","지하 디럭스 개인단사용료 : 2단3,000,0001",30000001
"521","(재)용인추모원","사설","기타","개인단","","","층 럭셔리 개인단사용료 : 1/8단(최저/고단)3,500,0001","1층 럭셔리 개인단사용료 : 1/8단(최저/고단)3,500,0001",35000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 디럭스 개인단사용료 : /7단4,000,0001","지하 디럭스 개인단사용료 : 3/7단4,000,0001",40000001
"521","(재)용인추모원","사설","기타","개인단","","","/3층 럭셔리 개인단사용료 : 1/8단(최저/고단)4,000,0001","2/3층 럭셔리 개인단사용료 : 1/8단(최저/고단)4,000,0001",40000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 디럭스 개인단사용료 : 단4,500,0001","지하 디럭스 개인단사용료 : 4단4,500,0001",45000001
"521","(재)용인추모원","사설","기타","개인단","","","층 럭셔리 개인단사용료 : 2/7단4,500,0001","1층 럭셔리 개인단사용료 : 2/7단4,500,0001",45000001
"521","(재)용인추모원","사설","기타","개인단","","","지하 디럭스 개인단사용료 : /6단5,000,0001","지하 디럭스 개인단사용료 : 5/6단5,000,0001",50000001
"521","(재)용인추모원","사설","기타","개인단","","","/3층 럭셔리 개인단사용료 : 2/7단5,000,0001","2/3층 럭셔리 개인단사용료 : 2/7단5,000,0001",50000001
"521","(재)용인추모원","사설","기타","개인단","","","층 럭셔리 개인단사용료 : 3단5,500,0001","1층 럭셔리 개인단사용료 : 3단5,500,0001",55000001
"521","(재)용인추모원","사설","기타","개인단","","","층 럭셔리 개인단사용료 : 6단6,000,0001","1층 럭셔리 개인단사용료 : 6단6,000,0001",60000001
"521","(재)용인추모원","사설","기타","개인단","","","/3층 럭셔리 개인단사용료 : 3단6,000,0001","2/3층 럭셔리 개인단사용료 : 3단6,000,0001",60000001
"521","(재)용인추모원","사설","기타","개인단","","","/3층 럭셔리 개인단사용료 : 6단6,500,0001","2/3층 럭셔리 개인단사용료 : 6단6,500,0001",65000001
"521","(재)용인추모원","사설","기타","개인단","","","층 럭셔리 개인단사용료 : 4/5단7,000,0001","1층 럭셔리 개인단사용료 : 4/5단7,000,0001",70000001
"521","(재)용인추모원","사설","기타","개인단","","","층 프리미엄 개인단사용료 : 1/8단(최저/고단)7,000,0001","2층 프리미엄 개인단사용료 : 1/8단(최저/고단)7,000,0001",70000001
"521","(재)용인추모원","사설","기타","개인단","","","/3층 럭셔리 개인단사용료 : 4/5단7,500,0001","2/3층 럭셔리 개인단사용료 : 4/5단7,500,0001",75000001
"521","(재)용인추모원","사설","기타","개인단","","","층 프리미엄 개인단사용료 : 2/7단9,000,0001","2층 프리미엄 개인단사용료 : 2/7단9,000,0001",90000001
"521","(재)용인추모원","사설","기타","개인단","","","층 프리미엄 개인단사용료 : 3단10,000,0001","2층 프리미엄 개인단사용료 : 3단10,000,0001",100000001
"521","(재)용인추모원","사설","기타","개인단","","","층 프리미엄 개인단사용료 : 6단11,000,0001","2층 프리미엄 개인단사용료 : 6단11,000,0001",110000001
"521","(재)용인추모원","사설","기타","개인단","","","층 프리미엄 개인단사용료 : 4/5단12,000,0001","2층 프리미엄 개인단사용료 : 4/5단12,000,0001",120000001
"521","(재)용인추모원","사설","기타","가족단","","","층 유니크 가족단사용료 : 1단/6단 (4구 안치 가능)30,000,0001","1층 유니크 가족단사용료 : 1단/6단 (4구 안치 가능)30,000,0001",300000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 4구용-1사용료 : 1/6단(최저/고단)32,000,0001","3층 프리미엄 가족단 4구용-1사용료 : 1/6단(최저/고단)32,000,0001",320000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 4구용-2사용료 : 1단34,000,0001","3층 프리미엄 가족단 4구용-2사용료 : 1단34,000,0001",340000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 4구용-1사용료 : 2단36,000,0001","3층 프리미엄 가족단 4구용-1사용료 : 2단36,000,0001",360000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 4구용-2사용료 : 3단36,000,0001","3층 프리미엄 가족단 4구용-2사용료 : 3단36,000,0001",360000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 4구용-1사용료 : 5단39,000,0001","3층 프리미엄 가족단 4구용-1사용료 : 5단39,000,0001",390000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 4구용-1사용료 : 3/4단43,000,0001","3층 프리미엄 가족단 4구용-1사용료 : 3/4단43,000,0001",430000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 4구용-2사용료 : 2단43,000,0001","3층 프리미엄 가족단 4구용-2사용료 : 2단43,000,0001",430000001
"521","(재)용인추모원","사설","기타","가족단","","","층 유니크 가족단사용료 : 2단/5단 (4구 안치 가능)50,000,0001","1층 유니크 가족단사용료 : 2단/5단 (4구 안치 가능)50,000,0001",500000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 6구용-1사용료 : 1단51,000,0001","3층 프리미엄 가족단 6구용-1사용료 : 1단51,000,0001",510000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 6구용-1사용료 : 3단54,000,0001","3층 프리미엄 가족단 6구용-1사용료 : 3단54,000,0001",540000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 6구용-2사용료 : 1단55,000,0001","3층 프리미엄 가족단 6구용-2사용료 : 1단55,000,0001",550000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 6구용-2사용료 : 2단57,000,0001","3층 프리미엄 가족단 6구용-2사용료 : 2단57,000,0001",570000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 7구용사용료 : 전단63,000,0001","3층 프리미엄 가족단 7구용사용료 : 전단63,000,0001",630000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 6구용-1사용료 : 2단64,000,0001","3층 프리미엄 가족단 6구용-1사용료 : 2단64,000,0001",640000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 8구용사용료 : 1단68,000,0001","3층 프리미엄 가족단 8구용사용료 : 1단68,000,0001",680000001
"521","(재)용인추모원","사설","기타","가족단","","","층 유니크 가족단사용료 : 3단/4단 (4구 안치 가능)70,000,0001","1층 유니크 가족단사용료 : 3단/4단 (4구 안치 가능)70,000,0001",700000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 8구용사용료 : 3단72,000,0001","3층 프리미엄 가족단 8구용사용료 : 3단72,000,0001",720000001
"521","(재)용인추모원","사설","기타","가족단","","","층 프리미엄 가족단 8구용사용료 : 2단86,000,0001","3층 프리미엄 가족단 8구용사용료 : 2단86,000,0001",860000001
"522","연천동막골추모관","사설","자연장","개인단","","자연장 2만원","잔디-개인단","잔디-개인단20,000",20000
"522","연천동막골추모관","사설","자연장","부부단","","자연장 4만원","잔디-부부단","잔디-부부단40,000",40000
"522","연천동막골추모관","사설","기타","","","40만원","삼우제기본상차림","삼우제기본상차림400,000",400000
"522","연천동막골추모관","사설","기타","","","40만원","기제사기본상차림","기제사기본상차림400,000",400000
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 본관 단(좌,우)관리비-(5년)300,000원3,000,0001","개인단 - 본관 1단(좌,우)관리비-(5년)300,000원3,000,0001",30000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 본관 단(좌,우)관리비-(5년)300,000원3,000,0001","개인단 - 본관 8단(좌,우)관리비-(5년)300,000원3,000,0001",30000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(좌,우)관리비-(5년)300,000원3,000,0001","개인단 - 신관 1단(좌,우)관리비-(5년)300,000원3,000,0001",30000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(좌,우)관리비-(5년)300,000원3,000,0001","개인단 - 신관 8단(좌,우)관리비-(5년)300,000원3,000,0001",30000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 -본관 단(정면)관리비-(5년)300,000원3,500,0001","개인단 -본관 1단(정면)관리비-(5년)300,000원3,500,0001",35000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 본관 단(정면)관리비-(5년)300,000원3,500,0001","개인단 - 본관 8단(정면)관리비-(5년)300,000원3,500,0001",35000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(정면)관리비-(5년)300,000원3,500,0001","개인단 - 신관 1단(정면)관리비-(5년)300,000원3,500,0001",35000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(정면)관리비-(5년)300,000원3,500,0001","개인단 - 신관 8단(정면)관리비-(5년)300,000원3,500,0001",35000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 본관 단(좌,우)관리비-(5년)300,000원4,000,0001","개인단 - 본관 2단(좌,우)관리비-(5년)300,000원4,000,0001",40000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(좌,우)관리비-(5년)300,000원4,000,0001","개인단 - 신관 2단(좌,우)관리비-(5년)300,000원4,000,0001",40000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(좌,우)관리비-(5년)300,000원4,000,0001","개인단 - 신관 7단(좌,우)관리비-(5년)300,000원4,000,0001",40000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 본관 단(좌,우)관리비-(5년)300,000원5,000,0001","개인단 - 본관 7단(좌,우)관리비-(5년)300,000원5,000,0001",50000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(좌,우)관리비-(5년)300,000원5,000,0001","개인단 - 신관 3단(좌,우)관리비-(5년)300,000원5,000,0001",50000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 본관 단(정면)관리비-(5년)300,000원5,000,0001","개인단 - 본관 2단(정면)관리비-(5년)300,000원5,000,0001",50000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(정면)관리비-(5년)300,000원5,000,0001","개인단 - 신관 2단(정면)관리비-(5년)300,000원5,000,0001",50000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(정면)관리비-(5년)300,000원5,000,0001","개인단 - 신관 7단(정면)관리비-(5년)300,000원5,000,0001",50000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 본관 단(좌,우)관리비-(5년)300,000원6,000,0001","개인단 - 본관 3단(좌,우)관리비-(5년)300,000원6,000,0001",60000001
"522","연천동막골추모관","사설","기타","부부단","","","부부단 - 본관 단(좌,우)관리비-(5년)600,000원6,000,0001","부부단 - 본관 1단(좌,우)관리비-(5년)600,000원6,000,0001",60000001
"522","연천동막골추모관","사설","기타","부부단","","","부부단 -본관 단(좌,우)관리비-(5년)600,000원6,000,0001","부부단 -본관 8단(좌,우)관리비-(5년)600,000원6,000,0001",60000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(좌,우)관리비-(5년)300,000원6,000,0001","개인단 - 신관 4단(좌,우)관리비-(5년)300,000원6,000,0001",60000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(좌,우)관리비-(5년)300,000원6,000,0001","개인단 - 신관 5단(좌,우)관리비-(5년)300,000원6,000,0001",60000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(좌,우)관리비-(5년)300,000원6,000,0001","개인단 - 신관 6단(좌,우)관리비-(5년)300,000원6,000,0001",60000001
"522","연천동막골추모관","사설","기타","부부단","","","부부단 -신관 단(좌,우)관리비-(5년)600,000원6,000,0001","부부단 -신관 1단(좌,우)관리비-(5년)600,000원6,000,0001",60000001
"522","연천동막골추모관","사설","기타","부부단","","","부부단 -신관 단(좌,우)관리비-(5년)600,000원6,000,0001","부부단 -신관 8단(좌,우)관리비-(5년)600,000원6,000,0001",60000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 본관 단(정면)관리비-(5년)300,000원6,000,0001","개인단 - 본관 7단(정면)관리비-(5년)300,000원6,000,0001",60000001
"522","연천동막골추모관","사설","기타","개인단","","","개인단 - 신관 단(정면)관리비-(5년)300,000원6,000,0001","개인단 - 신관 3단(정면)관리비-(5년)300,000원6,000,0001",60000001
